10000 9000000 9000000 
8350452 8214452 8412855 8097182
5797841 3769029 5873860 3661708
6864463 7240622 6967164 7156526
6729315 1614943 6813523 1515710
1620812 294788 1684167 132821
1907824 9000000 2048791 8938525
5036865 7910578 5152626 7847536
8806828 5319523 8897774 5218580
5280370 5471542 5360337 5422046
1842388 7748874 1956792 7672032
2764848 7564698 2842661 7439033
952815 3456266 1080134 3386691
6172846 7495522 6272437 7406922
7611862 3107873 7751336 3070048
5402128 9000000 5506002 8931776
2029064 6375595 2130324 6298631
4325302 2845457 4428704 2731800
5806855 8061901 5907563 7999947
8656966 3212957 8748628 3157241
4772492 4645105 4831261 4482743
6352430 330448 6401192 181200
8680752 5443398 8736345 5319526
2217929 2707462 2416090 2644878
809050 5105476 881898 4966711
7235747 4939168 7363749 4902165
6290287 5488999 6376867 5364730
7414580 6455838 7517236 6394957
8502279 1211074 8579446 1116683
2509593 8372454 2619880 8288033
4526192 1149281 4637201 1053606
7890650 1619134 7953692 1531618
1051314 8562335 1135975 8459167
2520095 2964091 2626765 2892510
7578293 4535871 7651961 4387031
7205982 1106394 7298858 1024915
8745100 4784405 8876639 4733879
5029598 5580589 5178962 5545208
8467733 2112010 8550919 1992438
5410664 6719029 5459603 6560225
4265832 5797736 4397908 5734126
4931437 140529 4995517 44205
3902991 2926954 3971657 2762848
3529722 122465 3743377 91369
4307465 5504241 4397908 5399026
3810379 1472415 3886047 1334925
6994699 4741489 7091930 4663559
6952608 658668 7071781 584992
8003802 3212957 8109771 3101726
1092860 1886862 1137666 1705708
5855978 4306381 5931494 4156887
6464420 8230953 6533232 8136678
2295640 1537712 2501843 1481163
4883668 4930673 5029598 4900498
3053003 8177362 3176134 8141015
2155997 7151875 2244636 7013679
8707372 681512 8772184 612369
1643667 3779350 1696624 3680393
7720542 7005760 7807394 6916428
2331653 305021 2394427 224008
4167358 6869129 4234431 6719029
4289001 6175136 4356632 5991637
1213654 3395018 1391544 3333910
1096645 8190922 1214246 8111947
7872614 6104194 7949354 6007548
6334532 7619464 6464420 7592275
8336530 2397145 8473497 2333643
4756346 2369256 4830771 2258605
4938792 4572105 5029598 4509569
1509558 1382951 1605749 1340134
7578293 3999655 7686757 3885826
3234558 7945227 3307672 7866275
8806828 5048330 8913378 5006074
8486002 1518600 8581763 1428438
1554499 1877029 1730622 1850442
3582302 3925296 3629118 3815128
8729133 2728392 8874220 2657098
5733471 2215262 5827656 2112010
8279627 6455838 8352207 6321009
4174199 9000000 4214623 8911406
8110075 1505174 8308673 1443868
4174199 8911406 4316878 8854998
3889480 8684192 3949105 8586736
2046134 7459524 2084846 7345764
7091930 4902165 7177770 4793647
2394427 401624 2462578 224008
3751507 490978 3830659 390970
5670372 7081776 5757611 7034884
6549810 8087593 6704142 8035375
1514650 3779350 1643667 3739054
8934185 3709665 9000000 3540899
1391544 1850442 1482104 1747167
466459 1869161 534376 1705708
7440804 7501272 7573448 7450935
2253094 2590935 2358588 2536896
6115902 7382263 6172846 7280405
371840 6921253 436974 6837726
6266363 6558691 6388575 6461043
3064407 7025006 3157585 6985782
4198547 2989358 4320426 2901243
870474 2598792 929663 2504325
6818648 8689338 6876128 8586731
7203405 2791644 7265913 2676181
6581467 3241846 6647749 3172034
7516575 7192293 7593969 7110154
4281436 5941220 4354764 5797736
4929905 7878146 5036865 7764364
5063403 8385950 5183991 8324143
1991017 5853385 2125263 5778635
8602429 817251 8778096 749379
6339683 1696636 6400560 1613271
2848476 5002201 2936600 4957488
165271 8522583 259208 8446956
3878767 2226780 3930563 2047311
6386628 7887484 6464420 7755768
5178601 6278082 5270133 6172185
5386928 845589 5581396 783732
626415 2220959 738979 2157534
469698 4962928 573636 4905135
5307732 5238360 5380271 5077090
2922369 4873859 3025318 4764012
1213347 5687685 1342638 5621993
5980165 2541547 6029189 2378084
6912116 1178877 7097049 1134040
8672030 3875341 8714180 3731221
747206 1547294 826412 1466018
1161607 6199319 1238457 6084442
3786361 1243202 3872774 1157968
4330758 4893537 4397908 4801528
4378554 1987343 4527816 1933129
1678088 6109513 1765158 5983913
5911946 5219967 5982596 5129964
7715635 6558134 7798418 6455838
8812443 6047848 8918445 5963833
2073054 5724743 2126796 5549103
6559516 4148266 6630140 3988895
1095125 4237254 1129168 4118143
5870705 3571922 5942087 3474947
1391544 670119 1489352 607113
5284873 8707268 5363175 8572257
0 5439132 42610 5347070
6450474 1578087 6544323 1462268
6172813 8237683 6349434 8193469
2235058 3541376 2323211 3430286
3980015 8289887 4197047 8234344
7544152 1671957 7677420 1619134
395122 5740240 470581 5592713
6861143 8361789 6938311 8230953
1529691 7407983 1622283 7345764
1532620 6975214 1596607 6868618
1881552 1236884 1979860 1174232
2600401 8050570 2740830 8006764
1446706 5724743 1526279 5577021
8939717 5319523 9000000 5160206
1812560 9000000 1907824 8906391
672912 8253930 817006 8171606
3775132 5536843 3872340 5465430
5701763 1305394 5776114 1177218
1391544 2308575 1519183 2233498
3983427 3245098 4060815 3118276
470581 5740240 522303 5506223
1881552 1688589 2070303 1654535
0 1562298 121987 1466018
1065323 4436537 1129168 4298255
8862682 3540899 9000000 3461888
1673206 4268647 1707330 4085452
5750465 5415569 5875215 5324112
8381600 1279466 8434114 1211074
5236862 5706952 5325109 5580589
7070412 1815835 7152816 1743555
490071 2931788 549703 2755049
3886047 1565416 3978862 1466983
1017316 3556841 1080134 3456266
6879765 8011003 6961180 7878332
587285 3429752 673967 3361692
7701912 7501272 7841121 7470947
1007543 7719937 1099871 7642664
8588981 534852 8649098 435824
3767245 7768166 3831484 7683714
3629884 1032420 3693081 922294
4409063 7621413 4470006 7459969
6895347 2791644 7006491 2720985
4736865 6529747 4783705 6398530
3384098 9000000 3504908 8941873
6158272 1185810 6225833 1134311
8466373 530285 8508809 418292
3458677 7515053 3592292 7441511
2673833 3169756 2765752 3042959
5317359 2388979 5397018 2271553
7980370 4109533 8061433 3999655
2488188 4624077 2533550 4436537
6464420 8831612 6559304 8737714
8559144 1802514 8644803 1726598
3701326 6298631 3872340 6226888
7804577 5418211 7896488 5340470
3369951 5343173 3425060 5182029
7003664 8191662 7133108 8126459
1991017 5909430 2125263 5853385
4637201 1756843 4693371 1621938
4463844 5396793 4561427 5314416
6350450 8466630 6393847 8288934
4532302 4544644 4645383 4463754
7771529 4387031 7833150 4292982
4286826 3355323 4320645 3238697
3300088 1306796 3375957 1195301
757242 8501151 814264 8287362
910128 2431295 984751 2306404
6534950 9000000 6559304 8831612
456808 8351688 514377 8263084
116114 4251740 173862 4162821
1795157 3603765 1888850 3489308
8209417 1001742 8381600 940643
2369471 5426649 2513039 5343173
4636302 153169 4727808 77940
8355902 2819901 8415350 2731994
4380404 2072494 4527816 2019114
6738167 2771223 6813744 2654390
8038420 5632401 8112535 5539077
5980165 3346468 6186065 3286161
4591102 8880214 4757466 8809087
2114043 2914291 2217929 2835320
1699130 8523142 1820308 8429732
1127512 1092462 1314789 1039350
3642711 4659586 3765939 4593744
7059544 451955 7180235 351434
723844 8708005 780210 8568106
3272920 8675706 3326584 8528805
1391544 306781 1503220 250751
5284873 8053355 5348867 7970693
738979 2816716 847461 2755167
7217505 5931009 7348450 5849744
1707330 4268647 1793210 4217170
7217505 6194975 7288971 6102532
1907824 8644858 2033083 8587472
1661241 6583098 1729362 6498603
6704142 7875798 6749948 7679651
6553782 7156526 6625901 7066912
8838734 7126142 9000000 7078254
6961180 8067185 7003664 7878332
5643304 179188 5811985 133498
620253 7990910 790223 7934811
5172189 3008141 5266873 2933409
6816242 4891778 6952125 4824967
5756096 8156707 5806855 8038842
6818648 9000000 6951272 8938678
2981235 3055341 3028013 2973445
3543799 3731314 3693573 3677683
3682291 6900637 3867197 6874743
4060815 1053606 4091268 915605
1057696 5506223 1178389 5405669
3650008 3033337 3784981 2991930
3501948 5477167 3586698 5343173
3179817 927561 3341816 866227
5091142 1620051 5231629 1552716
8124970 2000444 8209720 1902025
472566 8810748 605869 8757653
7330217 104475 7405317 0
6766369 2295302 6895347 2231150
3682291 7319501 3826992 7234824
2084846 7748874 2167445 7608858
5397018 2509901 5574789 2453084
4957351 238690 5094794 200812
8313736 2966010 8342101 2819901
2061605 6605841 2130324 6520107
5865886 7582271 6022344 7544624
4143708 6045580 4228584 5991637
2235849 8856252 2296401 8743355
5163278 4701260 5335779 4662136
3979927 1959781 4060815 1818536
5696746 1706129 5783905 1645009
7453407 4307441 7522022 4218804
2762728 5177192 2930583 5136043
6386976 5836520 6464420 5703729
522303 5790399 611765 5655904
5396593 7897286 5468383 7837822
4483441 6719029 4564937 6572395
2369392 2016346 2468606 1923470
4375838 7014511 4470006 6913472
2070303 1530301 2234388 1469179
2401448 3690340 2472229 3594594
2715023 6778934 2869271 6719029
1500577 130209 1541757 0
2948778 5616581 3041270 5534366
3005126 8505715 3109115 8399494
2371489 2180724 2477876 2109005
4686859 6435045 4736865 6348127
7144348 4663559 7215673 4520715
2619402 7345764 2648587 7168240
8862682 3709665 8904767 3540899
8799675 8152973 8842869 7989910
1351767 6868618 1413784 6762934
2882258 2475787 2951375 2396762
2397808 8504145 2445676 8421910
73703 3694436 185650 3619388
2070303 1048107 2223034 999024
2768333 4904260 2806298 4764012
8192714 7969283 8257584 7800443
0 3183588 150353 3120661
8871404 681512 9000000 614855
321330 5740240 395122 5577520
7684313 6246153 7727977 6060744
8640432 3361423 8724094 3212957
8701723 4060905 8862682 4006404
785818 7616039 917602 7536169
7703885 5232048 7804577 5119565
6401192 783732 6561933 745621
8347973 6321009 8475737 6246153
8558154 5178737 8666155 5097491
5468383 8053355 5519770 7934251
173862 4251740 233951 4162821
5154777 7438588 5267595 7353505
3950759 8185415 4102987 8119646
8113169 8214452 8257763 8143701
2001850 8429732 2047808 8234344
5156549 3896228 5225324 3769029
1834432 3737757 1904754 3603765
2279988 7887730 2335753 7745761
4849046 6626504 4954516 6529747
7705947 6455838 7790012 6377908
3462039 5953752 3556460 5848225
2126796 5124168 2240627 5044553
6185105 5431340 6290287 5346390
6994699 4795575 7091930 4741489
3028019 7280302 3094066 7173206
3106187 3536984 3211314 3447295
5187005 462129 5305205 410612
4912839 829146 5013101 783732
2561558 5627321 2628988 5522496
627841 1764195 738979 1705708
2942047 2973445 3028013 2834964
7486694 8138771 7599708 8037555
8101881 5088006 8215088 4990476
8407198 8748181 8558154 8687947
2275939 4796857 2369471 4705967
3739855 2047311 3861209 1979765
4637201 1963033 4758666 1866180
7298713 7851106 7420133 7764514
8003685 1800116 8124501 1722891
6560033 1034757 6735012 999204
7603280 1078180 7673739 940643
4141891 6869129 4167358 6719029
4765211 2926718 4912283 2888353
3740469 7101473 3832122 6977602
1910499 5215477 1940037 5044553
8375697 2966010 8563485 2931999
8407198 8874295 8558154 8837066
3947470 6477601 4060815 6379677
6172813 7755768 6351289 7691234
2314417 4063633 2434552 3986259
2919488 3787366 3015359 3664478
3486243 1804203 3624203 1732775
315538 6719029 371513 6571226
3719129 8311425 3889480 8288404
7758478 2199397 7898176 2112010
223181 4615462 286957 4436537
6717831 2112010 6813523 2021626
6069210 1134311 6225833 1069806
824093 3206657 952815 3125409
6561933 783732 6646024 643673
1186950 3880283 1287722 3816492
2755476 3336336 2833368 3292118
0 2554983 56884 2436164
3558632 2148038 3624203 2052717
4988778 5095355 5029598 4930673
8541183 4250357 8641380 4163197
2851001 295661 2942095 184045
6186065 3292144 6313788 3203538
7253957 2439179 7320947 2309809
7937736 1722891 8015723 1619134
1578821 974789 1753257 933404
4566561 6089176 4692238 5991637
7913087 4790138 7939743 4590994
2775999 4063633 2896411 3983518
6776772 7405900 6864463 7337169
3268972 3642160 3359729 3511765
0 6562886 137366 6480541
6037968 6172185 6110564 6014279
8508809 530285 8588981 418292
8871248 2657098 8914006 2451835
2501843 1557600 2651952 1500301
3490752 3815128 3693573 3761700
4883668 4665866 4947827 4572105
1246929 1445333 1314789 1275416
5093593 6420928 5252004 6345002
1620812 384103 1753257 294788
3889480 8854998 4014119 8797293
2987006 4764012 3125624 4705861
8311828 3942530 8454159 3885826
3326717 3409044 3436958 3310123
3784981 2695269 3902991 2590935
6668686 6162495 6791124 6061494
8407198 8806982 8558154 8748181
8019102 5400295 8101881 5297880
3493698 4855082 3621759 4769678
5290434 1777851 5391168 1655361
6654346 2112010 6717831 2021612
3424259 8003795 3519215 7945227
1127512 579084 1204107 516128
2865645 1975845 2958245 1871088
7134437 2791644 7203405 2676181
6464420 9000000 6534950 8831612
2312762 3103204 2443635 3021465
2869401 4234700 2914359 4063633
738979 3880283 812165 3810644
1386490 8154865 1560862 8086410
236292 1043169 304723 902238
3629118 3925296 3697080 3815128
8176286 4276747 8237060 4109871
1950706 2782331 2021186 2642960
5980165 4118173 6045203 3974050
8911554 534852 9000000 491369
7138052 5915026 7217505 5769548
6668686 6306288 6716109 6162495
5672230 2467652 5733471 2328148
5581396 1305394 5632113 1177218
3972102 390970 4060815 305090
1901678 5724743 1940037 5550291
1981402 4159789 2070303 4085452
6244920 8572257 6291404 8425095
4223722 4215254 4300764 4087035
6814018 3778090 6963974 3725057
4736865 6626504 4806613 6529747
2017695 3250493 2070303 3034163
8901027 2451835 9000000 2332915
6321093 7547626 6464420 7495522
4397908 5462160 4561427 5396793
3774698 5423298 3872340 5343173
5862821 2112010 5949639 1968859
2454019 8605302 2524194 8504145
2327289 3907271 2432337 3845569
198767 8856772 241295 8747171
3032358 7515053 3093579 7345764
6606908 7465937 6762566 7436148
7810653 8739140 7895421 8644311
8673397 1116683 8808446 1045904
8810737 3973555 8862682 3875341
5441884 291737 5643304 246415
2687613 7738566 2729142 7557699
2848476 5136043 2936600 5002201
8080916 7626824 8281208 7571438
3990447 4134436 4060815 4011262
652992 8444686 757242 8343643
7242225 4295220 7326235 4219096
1769362 4436537 1839165 4322943
1342638 5577021 1526279 5519193
2562304 5275194 2689737 5244241
6782087 6574416 6839150 6498982
5089007 4662136 5157538 4584458
5656190 4824810 5703093 4728391
1677963 2536151 1823227 2509291
3399865 1646096 3486243 1557600
7289726 3334225 7363749 3220272
7365718 7316531 7440804 7192293
8066375 8289533 8185632 8214452
8935529 8774365 9000000 8632194
2478949 6801167 2638001 6770565
5284873 7970693 5348867 7821653
962340 2504325 1088244 2431295
7158318 7036555 7275301 6963294
6712908 8666048 6818648 8626621
8506566 1790551 8559144 1655502
1380955 8611060 1465437 8521473
4866182 3236014 4942448 3159511
8629374 4370811 8705608 4320876
6464420 7005135 6604366 6934427
8635194 7335995 8732453 7245792
3653541 8834028 3730161 8715846
8558154 6981898 8658405 6906556
2105202 7995629 2189567 7865509
5185423 1948972 5290434 1878652
4637201 1138064 4698515 1053606
3069434 866227 3146199 743870
2583408 4683825 2660906 4574324
4211091 103829 4312397 0
5960537 6719029 6023580 6595525
7122909 271728 7180235 113722
1760760 4532972 1843201 4436537
4470006 8205159 4509476 8088532
6813744 2771223 6895347 2671700
1275814 4260627 1327131 4116090
7234033 6916428 7283107 6775719
7120275 4285177 7176934 4140307
8404483 2688415 8504370 2583319
5924006 5905404 5958262 5794199
8637491 8158037 8682544 7989910
8303530 1783265 8381600 1736264
6401192 201208 6577943 145667
255344 6719029 315538 6564395
311250 5434511 473428 5377646
4102987 8170429 4236144 8135795
6013060 1669771 6049815 1552716
3206388 8776964 3272920 8606534
1342638 5297464 1499757 5234826
7930967 6922124 8109379 6866204
611765 5955137 660483 5872779
511827 1532830 668147 1466018
7703885 5119565 7896488 5075386
2369471 5028791 2460648 4957488
3414533 8528805 3463841 8316016
1499720 7182990 1596607 7137096
4211091 680712 4327649 599631
5169212 3128767 5262143 3008141
8474099 320724 8588981 257961
3748043 7386133 3913729 7319501
6464420 4586693 6551052 4518398
2155997 7272911 2244636 7151875
6491190 479938 6527127 323143
8640432 3546570 8696361 3435434
5029598 4662136 5089007 4517989
6022344 7970619 6097931 7824620
2165776 841044 2288184 769215
1297875 7182990 1403588 7076679
2105202 8086410 2232343 7995629
8531564 681512 8588981 577488
2296401 9000000 2392319 8904882
3150236 7620311 3265293 7515053
6259051 2713200 6316855 2652016
7558130 1097843 7603280 940643
4515195 7833232 4590033 7724109
139900 6671124 189719 6590371
404953 2931788 490071 2807301
5063403 8453572 5195330 8385950
8267709 7078988 8382418 7002534
1753257 647124 1903878 618891
2600401 7910873 2750336 7884925
3280797 6298631 3341555 6126681
6956887 62639 7059544 0
5496709 462129 5613219 360721
6177364 2830754 6355689 2780785
952700 3959309 999647 3880283
5392286 5510110 5454029 5324112
