8000 500000 500000 
315447 116229 319425 105720
137833 331599 140081 322950
0 481385 10393 477743
128861 340813 132919 331123
388853 440323 392007 432835
474187 298819 479201 294809
466875 453806 472309 446886
422423 78153 426443 66519
372641 168543 379336 162980
261821 482114 273193 478848
80667 156670 84092 150930
18203 344851 20364 336293
287774 340419 295591 334525
9187 30871 14591 23904
141722 228294 145944 224230
266061 464692 268474 458196
28793 11199 37981 7681
194581 231352 198846 225744
71177 242582 76792 236773
348320 305385 355190 300159
70164 101714 78200 97261
310817 470378 313563 463523
243693 359650 247563 352737
200263 337103 208942 334182
400574 168530 404033 159571
9005 71282 16237 67616
414151 116229 417876 112031
304488 258632 310686 254279
239964 79925 244359 72717
150201 336824 155234 332131
347002 329114 349573 318015
81489 279133 90147 275346
173217 390008 180429 383732
40356 462592 48690 459070
49218 85776 59993 83695
302757 307956 308414 301072
328621 59653 333373 53193
145630 259151 153028 256380
410538 444672 418953 441136
243207 30432 248767 21895
213938 434386 218478 424090
150601 148307 153555 139783
384717 43535 389600 35629
180355 334733 186431 327721
180191 463093 184915 458083
185834 401514 194581 396582
306092 97849 311114 91224
90147 159373 95760 155360
182342 104137 190543 99243
394294 258862 400129 254577
255991 137832 258926 130923
251049 137832 255991 130923
437814 137253 444992 131222
418953 465544 426393 461516
356836 222410 360389 212059
100500 61629 106873 57769
140225 315309 150127 313327
114119 481824 118837 477312
418102 394895 423132 391000
393560 360006 398620 352616
242664 163585 248783 160768
381608 247716 386370 242346
349752 202577 354478 197516
239262 389340 246951 385348
483610 336718 487411 330404
421870 154895 430192 149519
281861 162098 287637 158100
243775 266312 247136 257131
230141 49391 232766 32967
121929 443555 125072 432000
461222 262786 462856 251556
183501 85402 189491 81428
49880 69655 61241 65750
308432 230518 315164 227793
239262 400094 244036 392439
496507 396484 500000 386257
93513 193458 102541 191566
176311 485334 182848 483038
404020 209540 406323 201862
233696 226653 243044 221624
220727 445975 224114 441411
417144 284609 422832 278336
407837 60343 412471 53793
393205 299300 400689 293264
393560 349089 402466 344352
333373 57499 339794 53096
194581 391624 200528 386089
266231 36622 274801 31414
463318 229387 465785 221241
213905 439280 220727 434386
113055 115849 120356 110442
427301 287683 434145 284631
36910 433481 41413 428257
76889 306667 82925 299342
370702 56866 376088 49391
168777 243731 172166 238912
184992 169122 194581 165917
266509 438538 269908 429064
164602 491794 176311 488159
385475 482423 392429 476026
258924 282757 263925 278703
427952 269768 430717 262786
345447 390334 348062 384967
153028 264235 157351 260156
410320 412734 413868 405456
140536 296838 145145 291767
450855 159571 456568 154580
336408 346954 341417 343087
168777 286414 178050 284555
379007 229734 389781 225581
493277 500000 497193 491954
88520 341490 98757 339789
94355 61629 100500 57769
87958 43264 94355 37777
183208 125324 186064 116229
198120 480894 200789 470607
468397 73913 474370 66094
275772 299514 283275 293181
145944 228294 151758 221000
45881 344996 53920 341231
402221 403299 406211 399565
492098 4724 500000 0
331791 70624 336035 65940
420664 49391 424458 39467
174607 227321 180812 221202
148228 36753 155557 32807
236688 457000 240285 445975
320886 305385 324805 298700
302634 246223 310686 244063
408277 18704 414643 16275
131370 134270 136308 131132
60115 4147 67399 0
385475 396372 392067 390172
202297 2333 213851 0
279832 422055 287670 418191
34653 481062 38097 469283
71410 337675 75179 329222
392007 440323 406211 437298
157955 290324 163862 286212
166259 16444 177056 12836
25371 262875 28115 254951
408277 32339 415694 27494
467340 94349 471325 84118
89037 123645 97089 118354
164253 431145 169939 425501
264649 80010 269492 74511
102541 156016 112871 153300
67399 285385 71297 275346
403575 42928 408277 36360
194581 175900 201930 172728
120356 96818 127912 92340
158998 380358 169546 377185
144582 264235 153028 259151
115081 329482 118128 319333
451010 3917 454726 0
101695 74712 106873 65650
489343 225028 493644 220950
188871 189713 194581 182684
150201 392391 158998 388337
200789 480894 205642 473548
155361 272310 162450 268537
31380 202048 35858 196896
365069 35305 369424 31238
46473 390962 53856 386265
239964 68602 247240 65306
54241 26944 67399 24116
171935 205655 175816 197443
365723 347335 377940 343553
464832 318015 471717 313265
223748 367313 239262 364593
145944 221000 151758 215303
248767 26497 256803 22142
96329 406995 99396 396582
347732 470986 352082 463523
442592 385655 451169 381037
369993 210679 374463 201862
151758 223456 160635 221905
194581 220270 199943 212438
381835 138238 384954 133390
30088 410576 37558 407957
62297 258187 67399 253334
16766 262875 20004 249778
76195 73533 87432 69932
178788 296838 189672 293120
160427 442115 166309 439067
266390 300971 268507 293181
425474 430421 433134 425274
358105 409441 360360 403295
372451 49391 378071 42444
352766 463523 354550 451837
298147 324109 304091 318015
233014 166519 236755 160768
475680 450680 482771 445173
302140 158504 309956 154020
304488 254279 310686 249798
299652 116229 303529 110028
134536 445446 139435 439448
276381 318015 283275 313058
323199 500000 332005 496963
455083 61892 459367 56744
194581 236209 202973 231352
75601 354890 82186 350272
118837 477458 125525 470727
25843 228962 35858 226411
200321 66709 208813 63082
205283 308790 209223 305273
37644 205615 42394 199350
128431 113326 135826 108155
306622 378428 314299 373407
103325 203280 110023 198092
479593 426629 486352 421530
459367 53742 466160 49391
184647 422432 194581 418907
163665 296838 168777 290324
492445 116229 500000 111251
82176 393456 89653 387807
300724 39637 304105 35028
104002 227115 110355 222319
355755 19901 362325 14571
323199 484712 332005 481909
479259 390881 484179 386257
150201 350140 153594 344007
460311 15864 464097 8136
384954 159571 389763 152933
442592 403222 451169 399139
298265 500000 305378 496318
348062 389721 355406 386860
91703 404271 96329 396582
391248 463649 397568 457601
396375 90834 403986 86598
370987 318015 375535 309909
20985 101497 24958 90956
48021 114408 57439 110570
343768 249739 348452 244982
258027 112119 265307 106343
160441 144251 169075 140872
451169 429639 457622 427162
404033 164589 408601 159571
64346 414616 66954 406664
344314 255942 349188 249739
17860 359556 23210 355704
220727 465826 228073 461906
477853 257330 482981 248930
367265 59139 370702 49391
277184 219899 288450 216701
99948 260306 103416 255981
308457 301072 311547 292183
416285 323137 420848 318015
262747 29334 266691 23560
354550 442721 362858 440562
157351 264235 168777 260156
338195 111670 340685 99204
57976 318265 62857 310844
26797 486384 29775 481062
376135 8163 384717 5050
486998 479028 491639 474651
303529 109565 311148 105720
456568 140407 460842 131684
437504 309792 441394 304810
463693 196550 467762 191323
212685 490476 220727 487630
172166 243731 181435 238912
477211 388744 479259 381037
160635 231499 164356 222660
55920 495948 60388 492625
258926 137832 271652 134468
332684 41073 335587 32728
135234 44732 139407 40793
72019 227046 78703 222855
213851 75173 223581 71495
14620 299231 16853 291823
424545 201862 427882 193990
313094 7557 320648 4294
9797 165098 12562 152419
168328 82045 173444 77785
394869 14087 401853 8410
407235 278336 410493 269403
18741 436975 29118 433481
113055 119352 120356 115849
448131 251556 449637 242346
258735 130923 263024 120700
364531 310919 368957 306908
244036 405064 251957 399800
49729 123631 60847 119931
437812 162073 452307 159571
443621 278336 451495 273463
308478 206241 317411 203570
265190 141706 271652 137832
285077 479911 291810 474436
316706 263891 323002 259663
303645 7557 307751 0
14591 30871 18043 23904
88158 424059 92122 416490
292697 318015 297212 313739
139518 131132 142790 126244
194581 262135 200294 257168
246807 86759 252101 79925
397303 291237 399008 281167
370702 64422 376088 56866
426185 25821 428441 16275
85214 416490 91703 410336
53856 368938 58297 358933
353721 169093 357617 159571
12562 159581 16981 152419
127124 160828 136258 157242
204493 48313 208813 37939
447334 262786 456625 258979
223748 361092 231665 356063
56729 210157 62521 205615
228923 364593 239262 361092
5660 148885 12878 143509
98856 168255 102541 159373
471769 192123 474084 184484
158169 64189 166019 59694
261909 182221 266391 175111
54212 414616 57159 406664
256766 399044 262166 394023
223811 15485 232766 13102
233166 329309 237228 318015
153457 293173 157955 283264
82186 313498 88524 306667
22477 74626 27037 67911
406211 376776 413741 370617
422423 66519 428909 60667
67399 97261 74936 91759
0 229959 7533 226134
74580 150930 84092 148172
258142 322430 266604 318015
318512 500000 323199 492943
444133 13012 447521 0
53856 358933 60092 352082
378659 401090 382087 394371
249045 92340 256660 86759
486183 129251 491276 120328
491265 233226 494638 227847
250435 187849 255748 182221
229764 338170 233272 332435
81628 451341 85214 444739
166143 193001 169110 186883
27037 67583 31451 60470
308936 479265 318512 474436
495637 314724 500000 306548
144966 409253 150368 405191
341230 178602 348042 174529
298389 373407 304091 367662
364969 291237 367827 281167
141199 336372 150201 331599
151320 102511 161430 99889
22263 24559 24910 17116
44793 60247 49831 54998
267949 306834 272530 300971
97599 191566 102541 187219
470848 349946 472927 340491
94355 97261 97493 92674
261166 333819 266604 329996
0 111983 6512 108538
391248 476026 397568 470323
16567 486642 21858 481062
297212 292183 302646 287408
360360 405303 368609 400785
242867 17021 248767 12154
349752 197516 354443 192227
19523 229959 21249 217472
88288 67195 94355 61338
407100 102624 415650 98673
94355 57769 106873 54716
60115 18253 67399 14335
258142 324519 266604 322430
374515 473264 378465 463523
226387 198629 229508 187977
300826 127873 306100 122124
71936 142424 84092 139203
209858 182221 214220 172829
74139 84245 76881 78088
90147 255981 94148 244055
287707 110028 293537 102273
239443 193708 244355 187668
283563 54785 289359 49391
337084 32728 342911 26487
332097 448540 339228 445210
329002 284877 332853 272844
135846 8910 144263 5294
385475 422112 395919 418324
445174 101740 449165 92410
437812 172569 445046 168436
247512 77600 256660 72598
452929 151102 456568 146773
223748 324247 233166 321807
436655 287127 441394 278336
0 79779 5575 73688
443058 233161 450461 229387
370393 272598 373935 262786
117453 411390 123442 407640
84092 197748 90147 190271
258924 293181 268635 289658
120356 71342 128449 66812
194581 152909 201930 150237
108402 222319 113146 212790
396253 418324 399647 409580
67399 91759 72478 84245
213851 24290 222427 20778
141474 112493 151320 108155
449165 95762 456349 92753
92605 494626 97662 488072
146817 382914 150201 377252
290880 16983 297434 10967
194581 371280 198515 362660
194581 486381 198686 480894
331823 318015 339842 313810
470525 5634 475367 0
197005 21394 201731 14527
114920 352857 120356 346280
35787 456501 42368 450902
0 302250 9963 297882
31129 390942 35858 384666
220873 280916 224713 272149
106720 105446 113592 100931
303254 193739 308399 189465
370429 291237 376747 286715
472130 242346 481423 237932
411283 262786 417030 257515
332721 96881 337230 91224
53856 390010 60126 385210
354550 463523 362858 461770
195836 104137 200880 98856
0 339220 5925 333186
236755 166519 242664 160768
213813 365697 218676 356275
324855 313810 331684 308882
272320 367258 279832 362065
106873 82944 113152 77572
465831 131684 476064 127765
82186 329657 88524 324445
275443 478848 279832 472649
489549 419952 492353 410723
277184 204312 284631 198987
254505 458196 261010 453123
38426 342337 45881 337446
103460 145990 108115 136382
247874 418205 252591 410628
67399 187653 74916 183805
223748 372755 230449 367313
74580 163045 84092 158287
182609 46822 192932 42350
214619 398750 220727 391624
446068 450315 451169 441211
186550 483038 190007 476079
411434 327595 420848 323137
251127 107394 258027 101931
128096 244058 134775 238912
57124 37338 63856 33951
223299 417924 227756 410628
18134 408939 21486 396582
130158 493111 140063 489893
211764 350548 215439 340859
391417 29336 394869 18980
76769 35150 82831 30937
416498 131318 419690 122553
244168 112297 251127 107487
279832 440562 285134 431599
93630 470727 97739 460040
261788 6300 267826 0
267139 199602 277184 195179
466875 446886 472309 444469
306769 435154 309822 430253
344643 407223 351533 400785
444884 349946 452019 344454
479259 341103 487070 336718
250769 438538 256963 433433
344314 265691 349188 255942
294123 170067 298434 162098
70163 299183 76889 293839
374515 477671 381751 473264
106873 77572 110440 71533
376711 492519 385475 488139
0 360744 5946 354767
441652 469851 448112 465322
340528 335378 343567 325313
486183 137376 495857 135196
82186 354008 95233 350497
267474 71840 273518 64925
426142 491904 434887 489116
37338 90956 42873 83442
438873 404960 442592 397663
137576 302323 143840 296838
24353 338185 35858 334452
456742 49391 460311 43270
300724 49391 304105 39637
199276 272149 204911 269585
16981 176005 23499 170518
153623 377185 157577 367918
330817 295502 334026 284877
282288 194063 290148 188182
310389 449771 315249 440562
324734 65940 328621 57134
363943 211813 365400 201862
362739 14571 368355 9537
268507 300971 272530 293181
437989 92030 445174 89983
